,si,gu,dong,name,address,review,label
635,서울특별시,노원구,중계동,corrci,서울 노원구 중계로 170 1층 카페 corrci,친구랑 디저트 뿌시러 재방문했어욬 처음엔 근처 분위기 좋은곳 찾아보다 갔는데 디저트랑 커피까지 다  일하시는 분들도 친절하셔서 단골 예약입니다 가보고 싶어서 저장만 해두다가 오늘 드디어 첫 방문 했어요   버터바가 묵직하면서도 부드러워서 아메리카노랑 정말 잘 어울려요 분위기가 좋아서 작업해야 할 것들도 집중해서 잘 하고 왔어요  조만간 또 들를게요 깔끔한 공간 맛있는 마실거리와 디저트 넘 좋아하는 제 최애 동네 카페예요 커피 맛있고 버터바랑 디저트도 맛나요 그리고 분위기도 너무 좋아서 애정하는 공간입니다 지금까지 이런 카페라떼는 없었다 라떼 정말 맛있습니다 기존에 먹던 밍숭맹숭한 라떼가 아니라 약간 플랫화이트에 가까운 진한 맛 나는 카페라떼라 더 제 취향입니다 주말마다 한번씩 꼭 들르게되는  동네에 이런 카페가 있다니 넘 좋아요 커피맛 편안한 분위기음악 모두 다 제 취향이에요 사람 많이 없을때 가면 힐링 제대로 하고가는 기분 커피와 직접 만드신 디저트 맛있어요 커피 맛있다고 해서 아메리카노 3잔을 주문했는데 2잔만 제대로 뽑고 1잔은 남은 원두로 뽑았는지 그냥 맹물이었어요 1잔에 4000원짜리 아메리카노 치고는1잔의 4000원짜리 아메리카노 치고는 1900원짜리 아메리카노보다 더 맹탕으로 느껴져서 속상하네요 통창도 인테리어도 멋진 곳입니다 주문받는 언니 주문 조금만 복잡해지면 예민하게 인상쓰시는거 아세요 기분 좋게 커피마시러 갔다가,"[0, 0, 1, 1, 1, 0, 0, 0]"
636,서울특별시,도봉구,쌍문동,eeeyo,서울 도봉구 삼양로142길 33 일층,매장에서 마셨는데 한가롭고 좋아요 산책하다 들려보세요 커피도 진하고 맛있어요 꾸덕하고 맛있어요  쌀소금빵도 데워주셔서 좋아요  봄바람부는날 야외 좋은자리 맛있어요 다음엔 다른메뉴로 먹어볼래요 한국인은 밥심이라는 명목 하에 디저트를 잘 쳐다보지 않던 제가 먹고 반했습니다 이 좋은 걸 왜 안먹고 산 거지 앞으로 자주 들를게요 맛있어요 예뻐여 맛있고 건강한 느낌이에요 오마이갓 마이 이요 이요없이 못 살아 너무 맛있어요 그릭요거트 맨날 만들어먹는데 만들기 귀찮을때 가요 토핑을 많이 주세요 바쁠때 포장하면 바쁘다고 미리 소분해놓은 거에 만들어주세요  전날 재고인지 오늘건지 알수 없음 산책하다가 깔끔해보여서 카페라떼 사봤는데 두유변경도 되고 매장도 깔끔하고 사장님도 친절하셨어요 산책하다 들리고 싶은 곳이예요 그릭요거트 샐러드가 유명하다던데 담에는 요거트메뉴로 사먹으러 또 가려구요 이런 가게는 잘 되야 되요 그릭요거트 브랜드별로 다 먹고다녀서 두유 그릭요거트 너뮤 궁금했어요 찐 두유더라구요  사이즈 시켰는데 다이어트중이라 먹고 반 포장 부탁드렸는데 넘 친절하게 잘해주셨어요 감사해용♡♡ 고구마는 안 달아요 달게 드시고 싶으시면 꿀 넣어드세요 저는 요거트랑 꿀이랑 먹는 식감을 안 좋아해서 안 넣었는데 달게 드시고싶으시면 조금이라도 추가하시는 걸 추천드립니다 아침식사 대용으로 먹기 좋아요 다이어트가 아니더라도 건강에도 좋고  맛도 좋아서 자주 먹으러 ,"[0, 1, 1, 1, 0, 0, 0, 0]"
637,서울특별시,도봉구,쌍문동,함스브로트과자점,서울 도봉구 도봉로 483,대한민국 제과 명장 8호라고 하여 달려왔습니다 들어가니 이야기를 나누고 계신 흰 옷의 명장님을 직접 뵈니 깜짝 놀라 혼절할뻔 했는데요  정신차리고 무심한듯 빵을 고르려했는데 미리 생각해놓았던 마늘빵이 없는 것 아니겠습니까 하늘이 무너지는 것 같았지만 빵도 못먹고 쓰러질 순 없는 노릇이기에 다른 빵이라도 골랐습니다  베이컨말이도 생크림빵도 맛있었지만 초코몬이였나 이름은 잘 모르겠지만 야구공보다 조금 작은 크기의 동글동글한 초코빵이 있었는데 진짜 맛있었어요 안그래도 입구쪽에 여러 초콜렛이 있던데 초코를 더 샀어야되나 후회가 되네요  친절하시기도 하지만 특히나 계산하는 쪽 옆에 명장님이 받으신 편지같은게 붙여있어 처음방문해봤음에도 무언가 몇십년 방문했던 동네빵집 느낌이 들었네요 유명한 마늘빵은 두가지가 있네요 촉촉한 마늘빵과 모짜렐라가 들어간 마늘빵 촉촉한 마늘빵과 소금빵 구매했는데 나쁘지는 않지만 기대만큼은  유명한 마늘바게트와 호두양파베이글말고 다른 빵도종종 사먹는데 초코파이와 땅콩크림빵 맛있어서후기 남깁니다  초코파이 전주초코파이랑 비슷하고  땅콩크림빵은 크림이 조금 부족하게 느껴지지만고급지고 빵 자체가 부드럽고 맛있습니다 크림이 더 듬뿍있으면 더 맛있을 거 같네요 마늘빵 촉촉하고 부드러워요 호두양파베이글 생각보다 크고 크림치즈가 두툼하게 들어가있어 맛있어요 빵종류도 다양해서 다른 것들 먹으러 또 가보고 싶은 곳이에요 추천합니다 대한,"[0, 1, 1, 0, 0, 0, 0, 0]"
638,서울특별시,도봉구,쌍문동,메종드쌍문,서울 도봉구 도봉로 483,동네 핫플레이스  좌석이 많지않아 자리맡기 어려웠네용 주말이라 사람 많았어요 너티 커피 맛 너무 좋구요 리뷰대로 케익은 냉동이 아니라서 부드럽고 맛있었어요 예전 업종에서 완전 멋드러지게 바뀌어서 놀랐네요 가격 비싸지만 또 가볼께요 친절하고 커피맛도 진하고 좋아요 디저트 종류가 여러가진데 저번 라즈베리피스타치오는 맛있게 먹었지만 시그니쳐로 보이는 빅토리아 케이크는 너무 딸기쨈 맛이 강하고 달아서 별로였어요다음엔 다른 걸 먹을 듯  인테리어는 내부는 앤티크한 별장같고 외부는 꽃도 많고 동화 속 정원같아서 굉장히 예쁩니다 카페로 바뀌고 나서 이쪽으로 지나갈일이 없어서 못가보다가 드디어 가봤는데 외관도 멋지고 인테리어도 멋져서 놀랐어요 케이크 종류도 다양하고 맛나고 음료종류도 다양 근데 쬐끔 아쉬운건 케이크를 미리 조각내서 케이크 잘린 단면이 좀 말라있었던 부분 그거만 아니면 더 보들보들한 식감 즐길수 있었을거 같은데 그거만 아쉬워요 친구 추천으로 와봤는데 커피도 맛있고 분위기도 괜찮아요 흑임자 갸또 처음 먹어봤는데 넘 맛있네요 다음에 또 올 것 같습니다 디저트 맛집 올 때마다 케이크 하나씩 뿌시는 중인데 다 맛있어요 디카페인도 돼서 임산부인데 부담없이 마실 수 있어요  주택 개조해서 분위기도 아늑하고 자주 오게 되는 곳입니당  가정집을 개조한 카페인듯하고 따뜻한 매장의 분위기며 디저트와 커피 메뉴도 너무 맛있었습니다 모든 커피류 디카페인으,"[0, 0, 1, 1, 1, 0, 0, 0]"
639,서울특별시,도봉구,쌍문동,더블즈,서울 도봉구 우이천로 350 1층 더블즈,촉촉하고 부드러운 에그필링이 가득했던 에그타르트 겉은 바삭하기 보다는 쿠키같은 느낌이다 통통한 에그타르트는 처음 먹어보는데 저렴한 가격에 맛도 있어 너무나도 마음에 들었다  작은 매장이라 조용하게 시간 보내기 좋았던 카페 에그타르트말고도 휘낭시에 종류가 다양하던데 다음번에 휘낭시에 먹으러 재방문하려고 한다 카페 분위기도 좋고 맛있어요  더블즈라떼는 맛있는데 제 입맛엔 살짝 단 편이긴 했어요 평소에 단걸 많이 안 먹는 편입니다 다음엔 에그타르트도 맛보고 싶네요 채광이 좋아 따뜻합니다 매장이 협소한 편이라 좌석이 많지 않습니다 2인석 기준 4테이블 정도 있습니다 음악 및 분위기가 좋아 대화하기 좋은 편인데 아무래도 가게가 협소하다보니 음료 제조시에 많이 시끄럽습니다 커피 맛있고 시그니처 커피도 맛있습니다 휘낭시에도 괜찮았습니다 커피 맛있어요 휘낭시에 맛있어요 에그타르트 맛있어요  포장 넘 꼼꼼하게 잘해주세요 휘낭시에도 맛있어요 포장 구성이 예뻐서 선물용으로 적당해요  다음엔 카페 방문 예정입니다 동네에 새로 생겼길래 궁금해서 가봤는데 분위기도 좋고 맛있는 디저트가 많더라구요 이것저것 시켜서 먹어봤는데 완전 커피랑 디저트맛집이에요 사장님도 친절하셔서 앞으로 자주 들릴것같네요 오잉 먹다가 너무 맛있어서 리뷰 남겨요 사장님도 친절하시구 더블즈라떼 시그니처라 시켜봤는데  산미랑 단맛 그리고 고소함의 밸런스가너무 좋아서  한마디로 맛있는데요  잘,"[0, 0, 1, 1, 0, 0, 0, 0]"
640,서울특별시,도봉구,쌍문동,누메로755,서울 도봉구 도봉로125길 39 1층 2층,여러번 갔었는데 리뷰는 처음이예요  처음에 인테리어가 너무 이뻐서 그냥 들어간건데 스파게티 먹고 싶을땐 여기가 생각날정도로 괜찮더라고요 음료도 너무 맛있어요  음료 사이즈업이 되면 더 좋을거 같아요 •정말 친절하시고 친근하셔서 갈 때마다 기분이 좋아지는 곳이에요  •커피  에이드  티 등등 음료 종류와 파스타 리조또 등 식사 종류가 있어요  •음료도 식사도 맛있어요 특히 뽀모도로 파스타와 로제파스타 먹었는데 재료가 정말 신선하고 깔끔했어요  •매장 인테리어가 차분하고 고급져요  •예약 가능해요  •화장실 깨끗해요 •오래오래 번창하세용   매장 관계자 지인 절대 맹세코 아니에요 내돈내산 후기입니다  친한 언니랑 방문해서 파스타랑 리조또를 먹었네요 친절하시고 음식도 괜찮은데 아쉬운점은 식전 빵이나 샐러드가 있었으면 좋겧으며 같이 주시는 피클그릇이 좀 컸으면 좋겠어요 가격은 저렴합니다 리조또 파스타 등등 음식이 다 맛있어요 밤이라 디카페인 커피 먹었는데 완전 굿굿 아들이랑 동네 나들이하다가 발견한 카페 인줄알았으나 파스타가 정말 맛있는 맛집입니다 관심없이 쓱 지나가면 잘모르는 곳이기에 손님이 더 많아지길 바라며 굳이 리뷰남깁니다  커피도 맛있습니다   내부인테리어도 멋집니다  가격도 저렴합니다  다만 세차장뷰라서 뷰는 안이쁘지만 밥먹고 소화시킬겸 세차하고 가면 될것같습니다 생기기 전부터 꼭 와보고 싶었는데 드디어 와봤어요 파스타 양도 많고,"[0, 0, 1, 1, 0, 0, 0, 0]"
641,서울특별시,도봉구,쌍문동,도본,서울 도봉구 우이천로 288-3 1층,케이크 너무 맛있어요 촉촉함이 최고  사르르 녹네요 아아도 산미없고 진해서 케이크와 잘 어울렸어요 맛에 반해 포장도 해갑니다 계속 케이크만 맛보다가 이번에 우이천 벚꽃 구경하면서 마시려고 궁금했던 썸머라떼를 주문해봄 솔직히 조금 실망했다 케이크가 주력이고 커피는 그에 못미치는 느낌 아이스크림이 들어간 커피를 여기저기서 맛 본 컬과 커피가 조금 진해야 아이스크림 단맛이 중화되면서 아포가토처럼 어우러지는데 저가커피 매장처럼 너무 커피가 연한 느낌이다 아이스크림 맛이 고급스럽거나 매력이 있는 것도 아닌 흔한 바닐라 맛이라 좀 이도 저도 아닌 느낌 다음엔 걍 케이크나 다시 먹어야겠다 케이크 다 맛있고 커피도 맛있어서 자주 이용하고 있어요  맛있어요 그라서 포장했어요 흑임자라떼 맛있어요 딸기치즈케잌 맛있어요 우이천 앞 카페 케이크가 맛있었어요 음료랑 케이크 맛있어요 자주 방문할게요 스콘맛집운동나왔다가 들린곳 동네 카페라 좋아요 제가 찾던 라즈베리맛 감격입니다 다크초코의 딱딱함과 라즈베리의 스무스한조화가 대박 찐이에요 말모 케이크 종류도 다양하고 다 맛있어요 이제 케익은 항상 여기서 주문하게 되네요 오랫만에 먹은 다쿠아즈마카롱 보다는 좀더  찐덕함이 있는 달달한 디저트  알고보니 케이크 맛집이라고 한다  담엔 케이크로 도전 라즈베리 먹었는뎁 아래 초코가 찐득하니 맛있습니다배불러요 라떼랑 케이크 먹으니까 조합이 좋았어요 다쿠아즈도 폭신폭신 맛있고,"[1, 1, 1, 0, 0, 0, 0, 0]"
642,서울특별시,도봉구,쌍문동,카페 세이지,서울 도봉구 해등로 241-55 2층,아파트단지 안에 최근에 생긴 카페로 집에서 엄청나게 가까워서 좋다 카페 뷰는 번화가나 419카페쪽에나 가야 볼 수 있다고 생각했는데 생각지도 못한 뷰 맛집  통유리로 2층 밖에 나무들이 보이고 가을에 제일 뷰가 좋은 듯 카페라떼에 생크림이 살짝 들어갔는지 묵직하고 고소한데 약간 텁텀하거나 느끼함이 좀 있어서 비율을 줄인다면 베스트일듯 식물인테리어에 편안한 분위기고 조용해서 작업하거나 독서하기 좋아 아주 만족했다 사장님이 휘낭시에도 서비스로 주셨는데 식감이 구움과자같이 바삭해서 좋았고 치즈맛이 맛있다 운영시간이 67시로 짧아 낮에 방문 추천 집 앞에 조용하고 편안한 분위기의 카페가 생겨서 좋다 라떼는 핫보다는 아이스로 마시는 것을 추천 맛이 약간 다른데 아이스가 다 생크림이 들어간 것 처럼 고소하고 묵직함 핫은 살짝 연한듯 휘낭시에는 기본적으로 치즈맛이 나는 것 같은데 겉이 구움과자처럼 바삭하고 버터맛도 느껴져서 맛있다 매장이 형광등 조명을 쓰지 않아서 해가 지면 어둡다 물론 전등도 여러개 있지만 그래서 좀 운영시간이 짧은듯 위치 자체가 아파트단지 안이라 아는 사람만 알아서인 이유도 있고 되도록 화창한 날 낮에 방문하는 걸 추천 통유리로 보이는 뷰가 푸릇푸릇하고 좋다 자주 방문할게요 두번째 방문이에요 가을에도 분위기 너무 좋았는데 겨울에도 이쁘고 따뜻하네요 음료랑 스콘 휘낭시에 다 맛있었어요 반려동물 전용 물컵도 따로 챙겨주셔서 너무,"[0, 0, 1, 1, 1, 1, 0, 0]"
643,서울특별시,도봉구,쌍문동,디어트리,서울 도봉구 삼양로162길 51-7 제이스타빌 상가 1층 101호,아니 여기 카페 인테리어 무엇슬램덩크컨셉의 카페였는데 넘 좋았어요사장님의 슬램덩크덕력 인정☆ 뭔가 대리만족되는 곳이었어요  벽에 커다란 빔 화면이랑 슬램덩크 굿즈들이 주황빛 그리고 매장의 초록빛 요소들이 어우러져서 인테리어가 넘 예뻤어요 아 디어트리는 사슴이랑 나무의 디어트리였어요 음료도 맛있고 딸기크로플도 존맛탱 크림도 딸기크림이에요 커피는 아메리카노 원두 3개 고를수있었는데 이클립스 원두 맛있었어요 일반적으로 먹던 산미없는 맛이라 넘 좋았어용  시그니처라떼에는 바닐라아이스크림 있는거 넘 취저였어요  저는 맛있게먹었는데 여기 안에 견과류 시럽이 들어간대요 견과류 못드시는 분들은 참고하셔요  조용하고 분위기 좋은 카페에서 힐링하구 왔어요 덕성여대근처 컨셉 확실한 재밌는 카페에요 사장님의 애정이 듬뿍 담긴게 느껴지는 매장에서 여유를 즐길 수 있어서 좋았구요 매장이 너무 깔끔하고 슬램덩크 팬들은 꼭 다녀간다는 디어트리는 주차도 가능하고 매장 구경하는 재미도 있네요  아인슈페너 쫀쫀한 크림 너무 맛있어요 슬램덩크 팬분들 달려가세요 컨셉확실하구요 아메리카노 드실분들 원두 타입 선택가능해서 좋아요  조용하고 매장구경하는재미있구요 혼자가셔도 좋으실것같아요 디저트도 너무정성스럽고 맛있어요 크로플 특히 겉바속촉에 크림너무부드러워요 크로플강추드립니다 덕성여대 갬성카페 찾았다 슬램덩크 전시도 진행하고 있고 카페 인테리어가 깔끔하고 이곳저곳 사장님이 신,"[0, 0, 1, 1, 0, 0, 0, 0]"
644,서울특별시,도봉구,쌍문동,숲오,서울 도봉구 우이천로48길 12 1층,반땡아 생일축하해 시험기간에 반땡이 생일이라니 오히려 좋아 덕분에 넘 행복한 휴식을 보냈어요 앞으로 내 공강은 반땡이가 책임질 것 오래오래 행복하자 반땡 반땡이 거울도 넘 귀엽고 사랑스러워요  감사합니다 사장님 오래오래 쌍문동에서 함께해요 반땡이가 너뮤 귀엽고 사잔님 센스랑 친절함 덕에 자주가고 있어요 오늘이 세번째인데 항상 만석일까 뛰어온답니닿디저트류도 맛있어요 바스크치즈도 맛있었는데소금빵 버터풍미랑 짭조름한 간이 라떼랑 찰떡이에요 동네에 숲오가 있어 행복한 주민입니다  손님분들도 조용히 반땡이를 예뻐라하고 차분한 분위기라 친구랑 편하게 얘기하러 오기도 좋구 작업하러 오기두 좋아요아 꽤 늦은시간까지 해서 퇴근 후 힐링하기두 좋아욥 직장인 참행복덕대생분들과 주민들이 적절히 섞인 곳 쌍문동 명물 숲오 첫 방문입니다  따뜻한 분위기 맛난 고양이와 귀여운 커피 그리너리한 인테리어까지 모든 게 완벽한 카페입니다 메뉴 종류도 다양하고 전부 맛있어보여서 하나씩 도장깨기 하고 싶어요   너무너무 사랑스러운 반땡이를 만나 푸짐한 행복 가득 누리고 가요  첫눈에 인간의 맘을 사로잡은 반땡아 생일 축하해 너무너무 귀여운 고양이와 친절한 사장님이 있는 카페예요 카페 분위기가 포근하고 따듯해서 친구들과 이야기하거나 작업을 하기에 좋아요 올 때마다 항상 힐링할 수 있는 공간이예요 반땡이는 진짜 우주최강 귀여워요 밀크티와 알로에청포도 반땡쿠키 크로플 모두 엄,"[0, 0, 1, 1, 0, 0, 0, 0]"
645,서울특별시,도봉구,쌍문동,콩블랑제리,서울 도봉구 삼양로142길 33 지하,케이크는 늘 여기서 먹어요 100동물성 생크림만 사용하셔서 정말 부드럽고 맛있어요 부모님도 한 번 드셔보시더니 다른 곳에서는 케이크 못먹겠다고 하시네요 저희집 기념일 케이크는 늘 콩블랑제리에요 사장님 맛있는 케이크 만들어주셔서 너무 감사해요 그릭 즈응말 좋아하는데 이 집 그릭 맛납니다 그래놀라도 아주 마싯고요 그리고 대부분 그릭집은 꿀스틱이나 과일청 정도만 있는데 여긴 알룰로스도 있어서 넘 좋아요 근데 알룰로스 양 반만 뿌려주시고 100원 받아주시는건 안될까요  매장 오픈 하자 마자 테이크 아웃했습니다 새로운 피스타치오 딸기 케이크가 생겼네요 계절마다 새로운 메뉴가 자주 나와 즐겁습니다 맛은 말할 것도 없고요 빅토리아 케이크 제철 음식  기다립니다  그릭요거트샐러드가 있어서 좋았어요 맛도있고 커피도 맛있어요 재방문할생각이에요 홀케이크도 넘 마음에 드는곳 장점이 많은 디저트 가게다  아주 정성들여 잘 만든 케이크를 맛 볼 수 있다 계절마다 조금씩 다른 디저트를 선반에 올려놓고 크림 빵 질감 신선도 모두 훌륭한 케이크가 있다 특히 빅토리아 케이크는 완벽하다 제대로된 빅토리아 케이크를 경험할 수 있어서 기쁘다 맛있어요오 타르트 사먹고 싶었는데 타르트는 다 떨어져서 규매하지 못해서 아쉬웠어요 흐오 선물용으로 샀어요 저의 딸아이의 최애마카롱들로 골라서 친구들과 함께♡ 일주일에 꼭 한번은 가야하는 딸랑구 맛집 물론 이 엄마도 매우 애정하는 카페,"[0, 1, 1, 0, 0, 0, 0, 0]"
646,서울특별시,도봉구,방학동,몽상가 크레이프,서울 도봉구 도봉로143길 30 1층,제 인생 최고의 한이 있다면 도봉구에 살지 않는다는 것입니다 전철로 2시간 반을 와서 크레페를 먹었어요 물론 그 시간 투자해서 먹을 만큼 맛있거든요 솔직히 일본에서 크레페 먹었던 것보다 더 생각나서 자주 오는 것 같아요  맨날 다이어트한다면서 이날도 와서 크레페 두 개 뚝딱 해결하고 갔어요 진짜 너무 맛있어요 이래도 되나 싶을 정도로요  잘 먹었습니다 시간 나면 또 올게요 더블딸기에 아이스크림 추가해서 먹었어요 아이스크림 진짜 쫀득쫀득해서 추가 안 했으면 후회할 뻔했네요  딸기 시즌에만 먹을 수 있는 메뉴라 계속 생각나서 또 왔어요 접근성은 좀 떨어지지만 시간 내서 와 볼 만한 곳인 것 같아요 그래도 방학천 돌면서 먹으면 힐링 그 자체예요  잘 먹었습니당 딸기랑 바나나가 무르지않고 신선해서 좋았어요 커스타드가 달지 않아 좋았어요 단거 좋아하시면 오레오가 더 나으실것 같아요 크림이 많지않아 먹는데는 불편함이 없어 좋았어요 처음엔 바삭하고 끝에는 촉촉하게 드실수있어요 서울에서 먹어 본 크레페 중에 제일 맛있어요 거리만 가까우면 자주 올 것 같아요 전철로 두 시간 반 왔는데 별로 시간 아깝다는 생각이 안 들었어요 비주얼도 예쁘고 맛도 좋아요 반죽이 쫀득쫀득하면서 바삭바삭해서 식감이 너무 좋아요  나중에 시간 내서 또 올게요 크림이 느끼하지 않고 생과일을 사용한 크레이프를 판매하는 곳입니다 비록 위치는 좀 멀지만 한국에서는 이렇게 제대로 된,"[0, 1, 1, 1, 0, 0, 0, 0]"
647,서울특별시,도봉구,방학동,온도감,서울 도봉구 도당로 66-1 1층 온도감,딸기디저트 끝이라고 해서 급하게 달려왔어요 크기도 크고 맛있고 최고입니당 디카페인커피가 있어서 좋았어요 흘러나오는 음악도 좋고 카페 분위기도 차분해서 좋았습니다 동네 카페중에 최고인것 같아용 자주와야지 일단 케이크가 글루텐 프리라 너무 좋아요 요새 피부가 민감해져서 밀가루 자제하고 있었는데 여기 정착하겠습니다 음료도 수제청 많고 하나하나 정성스러워요 패션후르츠 좋아하시면 에이드 꼭 드셔보세요 진짜 맛있습니다 케이크가 맛있어서 먹고싶으면 여기로와요 진짜 맛있어여 커피가 고소하고 맛있어요 커피디저트 그잡채 진짜 맛있어요 언제와도 변함 없이 좋은곳이예요 커피도 맛있고 친절하게 응대해주셔서 기분이 절로 좋아지는 곳이랄까 계절별로 나오는 쌀케이크도 정말 맛있어요 케이크도 입소문나서 멀리서도 쌀케이크 찾아오시는것 같더라구요 사장님 또 갈게요 도깨비시장 갔다가 전부터 봐둔 온도감에 들러봤습니다 커피랑 케이크 양 많고 낭낭해요 카페 인테리어도 아늑하고 깔끔 다만 한가지 아쉬운점 이랄까 냉장고 닫고 그릇 내려놓으실때 조금 살살해주셨으면 좋겠습니당 소리에 몇번 놀랐어요 저희 동네에 이렇게 분위기 좋은 카페가 있는지 왜 이제 알았죠  사장님도 짱 친절하시구 쌀케이쿠 포실포실하구 넘 맛있어요 꾸덕하고 묵직한 단호박 갸또을 기대했는데 원하던 맛이였어요 저번에 솔드아웃되서 못먹었는데 이거 먹으려고 재방문했는데 잘왔네요 맛있어요 위에 크림이 단호박 치즈생크림 ,"[1, 0, 1, 1, 0, 0, 0, 0]"
648,서울특별시,도봉구,방학동,빈트리 방학점,서울 도봉구 방학로15길 13,걱정 근심 잊게할 만큼 맛있어요 먹어 본 에그타르트 중이 손 꼽혀요 또 먹고 싶슙미다 에그타르트 맛집이라길래 들러봤어요 음료랑 타르트 둘 다 포장만 가능해요 맛있는데 단점을 꼽자면 보통 다른데건 23개씩 먹는데 여기건 타르트가 너무 커서 한 번에 하나밖에 못먹어요 테이블이 없고 조그마한카페입니다 에그타르트 맛집이라고 소문 듣고 갔다가 못사고 온적이 있었는데  이번엔 예약하고 갔어요 예약하기 잘했어요 아주 부드럽고 맛있어요 제가 좋아하는 스타일의 에타는 아니지만 그자리에서 하나 순삭했네요 예약 필수입니다 에그타르트 도른맛 에그타르트 정말 맛있어요  가격이 좀 있어서 자주 먹지는 못하구  주로 선물용으로  인스타그램에서 예약 주문하고 수령했습니다 선물용 포장했는데 마음에 들었어요 태어나서 먹어본 에그타르트 중에제일 맛있어요 위치가 애매하긴 한데 택배도 자주 하니까 꼭 한 번 드셔보세요 따뜻하구 보드랍구 촉촉하고  이 주변에 사는 로컬에게 추천받아서 가봤습니다 구냥 동네 카페같은디  하면서 입구를 향하는 순간 버터 향기가 훅 카페에 들어서니 사장님께서 픽업오셨냐고 물으시더라구요 그만큼 에타를 사랑하는 서람이 많았다는 뜻 뒤쪽으로 쌓여있는 에그타르트들 서촌에서 방송나온 에그타르트도 먹어보고 유명한 곳들 많이 먹어봤지만 탑3안에 드는 맛이었어요 주변을 지나게된다면 꼭 다시 먹을것입니다 따뜻할때 길빵 하셔요 우리동네 이런맛집이 숨어있었다니 알려,"[0, 1, 1, 0, 0, 0, 0, 0]"
649,서울특별시,도봉구,방학동,투썸플레이스 방학역점,서울 도봉구 도봉로 696 2층,마감시간인거같길래 음료 가능하냐 물어보니 가능하시다고 착하게 말씀해주시고 믹서기쓰는 음료도 가능하냐고 조심스레 여쭤보니 완전 친절하게 가능하다고 해주시고 행사 진행 중인 것도 알려주시고 직원분 넘 착하세요 감사합니다 덕분에 잘 먹었어요 차는 맛있습니다  다른 지점에서도 먹어봤는데 빵은 딱딱하고 속에 불고기는 차갑고 다시 해달라고 하기 뭐해서 그냥 먹다 말았어요  잘 데우는 것도 기술입니다 마감이라그런지 직원분 한분이분주하고 음료두개주문했는데 20분가까이 기다렸어요  다른곳이 문닫아서 갔었는데 커피는맛있었어요 출근전 여유롭게 커피 한잔 커피맛이 좋아요 새로나온우유케잌 맛나요 알바가 불친절하게 떽떽거려서 좀 ;; 매장도 아늑하고 음료도 맛있어요 제가 사는 동네 투썸보다 양이 많은 것 같아서 좋아용 샌드위치 존맛탱 역시 믿고 먹는 투썸 친구들이랑 차가지고 와서 수다 떨고 놀기 좋아요 맛있는 아이스박스랑 라떼 구굳 직원분 열심히 하시겠어요 매장도 넓고 쾌적합니다 맛있는커피와 노트북하기편한곳 커피가 맛있어요 카카오페이도 안되고 다른투썸보다 안되는게 좀 많아요 그래도 다른투썸과 다른점은 매장에 컴퓨터가 하나설치돼있어서 좋아여 맛있어요 요즘 케익들이 너무 달아서 별루 안 먹게 되는데 투썸은 안달고 맛 있어서 좋았어요 커피 맛있어여 가까워서 자주 갑니다 투썸케이크 존맛 사람 만나기 참 좋은 카페 입니다 혼자 마시면서 편히 있을수 있는곳이에요 혼자,"[0, 0, 1, 0, 1, 1, 0, 0]"
650,서울특별시,도봉구,방학동,카페 에덴,서울 도봉구 방학로 306 카페에덴,스무디를 시켰는데 헉 쥬시쿨 맛나요 숲뷰가 넘 예뻐서 좋았는데 야외에 담배피시는 분이 너무 많아서 냄새때문에 좀 시원하게 마셨네요 옆가게 황금정원에서 식사하면 18할인받아요 조용하고 좋아요 방학동에 유명한쌈밥집 황금정원 옆에 있는 카페에덴  12층으로 매장도 넓고 주차도 편하고 황금정원에서 식사하셨다면 영수증 보여주심 10 할인도 해줍니다 커피가 너무 맛없네요  커피가 너무 맛있어요 비엔나커피는 비주얼이 너무 귀여웠어요 창이 넓어서 뷰도 좋고 햇빛도 따뜻 커피맛도 좋고 무엇보다 주차장이 넓어서 좋아요 카페가 넓고 아늑해서 대화하기 좋은 공간이었어요 디저트 종류도 많아서 뭐 먹을지 한참 골랐네요  비엔나 커피 위에 귀여운 그림에 심쿵 부드러운 크림 맛에 또한번 심쿵 주문한 자몽에이드도 부드러웠던 치즈케이크까지 다 맛있었어요  밤이라도 아늑한 느낌이 좋아서 다음에 또 갈게요 뒷산이 있어서 단풍 시기에 오면 장관이겠네요 옛날부터 강아지랑 와서 먹었는데 맛도 있고 괜찮아요 야외테이블에서 먹기 좋은데 다만 너무 추울때는 강아지 데리고 못 올거 같아요  암튼 음료랑 베이글 맛있어요 햇살도 잘 들고 분위기도 넘넘 좋아요  시그니처메뉴 시켰는데 아트 넘예쁘고 우유케이크도 맛있어요  야외 좌석도 넓게 많아서 숲속에 온 것 같아요 전 카페 내부에서 먹었어요 2층에는 통창 뷰로 오래된 나무숲 뷰가 보이고 넓은 5인이상 좌석이 많아서 단체로 오기에도 좋을,"[1, 0, 1, 1, 1, 0, 0, 0]"
